18
20
16
32
43
39
109
28
19
22
66
58
41
125
180
168
118
143
167
165
445
137
166
128
174
257
159
432
500
350
349
500
403
353
306
500
500
500
246
489
442
500
239
393
500
448
500
469
500
500
